SnapshotDateKey,DeviceID,MissingCriticalPatches,MissingSecurityPatches,DaysSinceLastPatch,ComplianceStatus,SourceSystem,CollectedAt
20260301,DEV-00308,0,3,28,Compliant,Tanium,2026-03-02
20260301,DEV-00309,0,1,37,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00310,2,2,14,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00311,1,0,12,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00312,0,2,41,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00313,0,1,27,Compliant,Tanium,2026-03-03
20260301,DEV-00314,0,1,38,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00315,0,2,41,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00316,0,0,30,Compliant,Tanium,2026-03-04
20260301,DEV-00317,0,0,18,Compliant,Tanium,2026-03-04
20260301,DEV-00318,0,4,22,Compliant,Tanium,2026-03-04
20260301,DEV-00319,0,0,1,Compliant,Tanium,2026-03-04
20260301,DEV-00320,0,0,26,Compliant,Tanium,2026-03-03
20260301,DEV-00321,0,0,3,Compliant,Tanium,2026-03-03
20260301,DEV-00322,1,0,38,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00323,0,0,21,Compliant,Tanium,2026-03-02
20260301,DEV-00324,0,0,29,Compliant,Tanium,2026-03-04
20260301,DEV-00325,0,1,40,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00326,0,2,30,Compliant,Tanium,2026-03-02
20260301,DEV-00328,0,0,7,Compliant,Tanium,2026-03-05
20260301,DEV-00330,0,3,44,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00331,2,0,30,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00333,0,0,5,Compliant,Tanium,2026-03-02
20260301,DEV-00335,1,0,8,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00336,0,0,35,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00337,2,1,44,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00338,1,3,2,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00339,0,0,41,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00340,0,5,25,Compliant,Tanium,2026-03-01
20260301,DEV-00341,1,0,27,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00342,1,0,10,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00343,0,0,11,Compliant,Tanium,2026-03-01
20260301,DEV-00344,0,0,45,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00345,0,1,30,Compliant,Tanium,2026-03-05
20260301,DEV-00347,0,2,10,Compliant,Tanium,2026-03-04
20260301,DEV-00348,1,0,19,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00349,0,5,28,Compliant,Tanium,2026-03-04
20260301,DEV-00351,0,0,13,Compliant,Tanium,2026-03-04
20260301,DEV-00352,0,2,38,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00353,1,0,5,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00354,0,0,45,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00355,2,0,18,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00356,0,1,28,Compliant,Tanium,2026-03-04
20260301,DEV-00357,0,0,0,Compliant,Tanium,2026-03-03
20260301,DEV-00358,4,0,17,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00359,0,3,24,Compliant,Tanium,2026-03-03
20260301,DEV-00360,2,0,36,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00361,3,1,19,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00362,0,0,18,Compliant,Tanium,2026-03-02
20260301,DEV-00363,0,0,40,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00364,0,1,3,Compliant,Tanium,2026-03-03
20260301,DEV-00365,0,0,43,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00366,0,1,12,Compliant,Tanium,2026-03-03
20260301,DEV-00367,0,2,16,Compliant,Tanium,2026-03-03
20260301,DEV-00368,0,0,28,Compliant,Tanium,2026-03-04
20260301,DEV-00369,1,0,0,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00370,0,4,17,Compliant,Tanium,2026-03-01
20260301,DEV-00372,0,0,25,Compliant,Tanium,2026-03-04
20260301,DEV-00373,0,1,27,Compliant,Tanium,2026-03-01
20260301,DEV-00374,2,0,41,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00375,0,1,44,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00376,3,4,6,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00377,3,0,34,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00378,0,0,39,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00379,0,1,20,Compliant,Tanium,2026-03-05
20260301,DEV-00380,2,1,38,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00381,0,0,10,Compliant,Tanium,2026-03-01
20260301,DEV-00382,0,3,19,Compliant,Tanium,2026-03-05
20260301,DEV-00383,0,0,33,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00384,0,0,21,Compliant,Tanium,2026-03-05
20260301,DEV-00385,0,0,45,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00386,0,2,32,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00387,0,0,18,Compliant,Tanium,2026-03-05
20260301,DEV-00388,0,0,36,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00389,0,0,23,Compliant,Tanium,2026-03-02
20260301,DEV-00390,1,4,27,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00391,0,0,5,Compliant,Tanium,2026-03-03
20260301,DEV-00392,0,1,5,Compliant,Tanium,2026-03-01
20260301,DEV-00393,0,1,33,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00394,1,0,19,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00395,0,0,41,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00396,1,0,41,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00397,3,0,34,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00398,0,3,45,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00399,0,1,25,Compliant,Tanium,2026-03-04
20260301,DEV-00400,4,0,28,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00401,0,1,12,Compliant,Tanium,2026-03-02
20260301,DEV-00402,0,0,31,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00403,0,0,7,Compliant,Tanium,2026-03-03
20260301,DEV-00404,2,4,6,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00405,0,2,11,Compliant,Tanium,2026-03-02
20260301,DEV-00406,0,1,7,Compliant,Tanium,2026-03-01
20260301,DEV-00407,3,0,12,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00408,0,0,11,Compliant,Tanium,2026-03-04
20260301,DEV-00409,0,1,15,Compliant,Tanium,2026-03-02
20260301,DEV-00410,0,0,17,Compliant,Tanium,2026-03-04
20260301,DEV-00412,0,0,38,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00413,0,0,33,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00414,0,0,11,Compliant,Tanium,2026-03-01
20260301,DEV-00415,0,1,14,Compliant,Tanium,2026-03-04
20260301,DEV-00416,0,2,31,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00417,0,0,7,Compliant,Tanium,2026-03-05
20260301,DEV-00418,0,1,33,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00419,0,0,23,Compliant,Tanium,2026-03-04
20260301,DEV-00420,0,0,43,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00421,0,0,8,Compliant,Tanium,2026-03-05
20260301,DEV-00422,0,0,21,Compliant,Tanium,2026-03-01
20260301,DEV-00423,0,1,13,Compliant,Tanium,2026-03-03
20260301,DEV-00424,4,0,39,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00425,0,1,22,Compliant,Tanium,2026-03-03
20260301,DEV-00426,0,2,40,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00427,0,5,0,Compliant,Tanium,2026-03-02
20260301,DEV-00428,1,0,43,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00429,0,1,11,Compliant,Tanium,2026-03-01
20260301,DEV-00430,0,2,8,Compliant,Tanium,2026-03-05
20260301,DEV-00431,0,2,7,Compliant,Tanium,2026-03-01
20260301,DEV-00433,0,0,20,Compliant,Tanium,2026-03-02
20260301,DEV-00435,0,1,9,Compliant,Tanium,2026-03-04
20260301,DEV-00436,0,0,8,Compliant,Tanium,2026-03-02
20260301,DEV-00437,4,0,16,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00438,1,0,28,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00440,0,0,18,Compliant,Tanium,2026-03-01
20260301,DEV-00441,0,3,41,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00442,0,2,27,Compliant,Tanium,2026-03-05
20260301,DEV-00443,0,1,25,Compliant,Tanium,2026-03-02
20260301,DEV-00444,0,0,12,Compliant,Tanium,2026-03-02
20260301,DEV-00445,0,0,38,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00446,0,2,7,Compliant,Tanium,2026-03-02
20260301,DEV-00447,1,4,27,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00449,1,0,16,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00450,0,4,4,Compliant,Tanium,2026-03-04
20260301,DEV-00451,1,0,8,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00453,0,0,22,Compliant,Tanium,2026-03-04
20260301,DEV-00454,0,0,23,Compliant,Tanium,2026-03-01
20260301,DEV-00455,0,0,20,Compliant,Tanium,2026-03-03
20260301,DEV-00457,0,0,20,Compliant,Tanium,2026-03-05
20260301,DEV-00458,0,0,16,Compliant,Tanium,2026-03-01
20260301,DEV-00459,1,1,17,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00461,2,0,39,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00463,3,0,27,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00464,0,1,29,Compliant,Tanium,2026-03-02
20260301,DEV-00465,0,2,32,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00467,1,0,7,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00468,0,1,9,Compliant,Tanium,2026-03-02
20260301,DEV-00469,1,0,8,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00470,0,1,17,Compliant,Tanium,2026-03-02
20260301,DEV-00471,3,0,12,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00472,0,1,40,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00473,0,0,34,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00474,0,2,16,Compliant,Tanium,2026-03-03
20260301,DEV-00475,0,3,6,Compliant,Tanium,2026-03-04
20260301,DEV-00476,0,0,43,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00477,1,1,31,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00478,1,0,2,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00480,0,0,22,Compliant,Tanium,2026-03-02
20260301,DEV-00481,3,1,37,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00482,2,0,22,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00483,1,3,6,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00484,0,1,5,Compliant,Tanium,2026-03-02
20260301,DEV-00485,3,0,23,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00486,0,1,27,Compliant,Tanium,2026-03-04
20260301,DEV-00487,0,0,27,Compliant,Tanium,2026-03-03
20260301,DEV-00488,1,2,18,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00489,0,1,5,Compliant,Tanium,2026-03-01
20260301,DEV-00490,1,0,42,Non-Compliant,Tanium,2026-03-05
20260301,DEV-00492,0,0,27,Compliant,Tanium,2026-03-05
20260301,DEV-00493,0,2,29,Compliant,Tanium,2026-03-05
20260301,DEV-00494,0,3,4,Compliant,Tanium,2026-03-02
20260301,DEV-00495,2,0,17,Non-Compliant,Tanium,2026-03-02
20260301,DEV-00497,0,2,22,Compliant,Tanium,2026-03-04
20260301,DEV-00498,1,1,32,Non-Compliant,Tanium,2026-03-04
20260301,DEV-00499,0,0,32,Non-Compliant,Tanium,2026-03-03
20260301,DEV-00500,0,1,23,Compliant,Tanium,2026-03-04
20260401,DEV-00001,0,0,20,Compliant,Tanium,2026-04-02
20260401,DEV-00002,0,1,38,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00003,0,5,15,Compliant,Tanium,2026-04-02
20260401,DEV-00004,0,0,16,Compliant,Tanium,2026-04-03
20260401,DEV-00006,1,0,36,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00007,1,3,19,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00008,0,3,31,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00009,0,3,24,Compliant,Tanium,2026-04-02
20260401,DEV-00010,0,0,15,Compliant,Tanium,2026-04-01
20260401,DEV-00011,0,2,11,Compliant,Tanium,2026-04-05
20260401,DEV-00012,1,0,40,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00013,0,2,36,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00015,0,3,28,Compliant,Tanium,2026-04-04
20260401,DEV-00016,1,0,5,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00017,0,0,10,Compliant,Tanium,2026-04-05
20260401,DEV-00018,0,0,3,Compliant,Tanium,2026-04-05
20260401,DEV-00019,0,0,30,Compliant,Tanium,2026-04-02
20260401,DEV-00021,0,0,12,Compliant,Tanium,2026-04-03
20260401,DEV-00022,1,1,14,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00023,0,0,31,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00024,0,4,12,Compliant,Tanium,2026-04-05
20260401,DEV-00025,2,1,42,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00026,0,0,19,Compliant,Tanium,2026-04-02
20260401,DEV-00027,1,0,15,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00028,2,0,24,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00031,0,0,27,Compliant,Tanium,2026-04-05
20260401,DEV-00032,1,0,26,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00033,0,0,1,Compliant,Tanium,2026-04-01
20260401,DEV-00034,0,0,15,Compliant,Tanium,2026-04-01
20260401,DEV-00035,0,1,5,Compliant,Tanium,2026-04-04
20260401,DEV-00036,0,1,45,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00037,0,1,0,Compliant,Tanium,2026-04-01
20260401,DEV-00038,0,1,10,Compliant,Tanium,2026-04-05
20260401,DEV-00039,0,0,10,Compliant,Tanium,2026-04-04
20260401,DEV-00040,0,0,20,Compliant,Tanium,2026-04-03
20260401,DEV-00041,0,1,2,Compliant,Tanium,2026-04-03
20260401,DEV-00042,0,1,4,Compliant,Tanium,2026-04-02
20260401,DEV-00044,0,0,42,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00046,0,0,5,Compliant,Tanium,2026-04-02
20260401,DEV-00047,0,0,9,Compliant,Tanium,2026-04-01
20260401,DEV-00048,0,0,12,Compliant,Tanium,2026-04-02
20260401,DEV-00049,0,3,40,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00050,1,0,45,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00051,0,1,7,Compliant,Tanium,2026-04-03
20260401,DEV-00052,0,2,7,Compliant,Tanium,2026-04-03
20260401,DEV-00053,0,0,23,Compliant,Tanium,2026-04-01
20260401,DEV-00054,0,1,7,Compliant,Tanium,2026-04-03
20260401,DEV-00055,0,1,4,Compliant,Tanium,2026-04-01
20260401,DEV-00056,0,1,37,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00057,1,0,5,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00059,0,0,11,Compliant,Tanium,2026-04-01
20260401,DEV-00060,0,0,41,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00061,2,3,44,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00062,1,0,20,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00063,0,3,25,Compliant,Tanium,2026-04-01
20260401,DEV-00064,0,2,40,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00065,0,1,22,Compliant,Tanium,2026-04-02
20260401,DEV-00066,0,1,27,Compliant,Tanium,2026-04-03
20260401,DEV-00067,3,0,26,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00068,0,0,9,Compliant,Tanium,2026-04-01
20260401,DEV-00069,0,1,30,Compliant,Tanium,2026-04-01
20260401,DEV-00070,2,0,30,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00071,0,3,13,Compliant,Tanium,2026-04-03
20260401,DEV-00072,0,0,5,Compliant,Tanium,2026-04-02
20260401,DEV-00073,1,0,32,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00074,0,0,14,Compliant,Tanium,2026-04-03
20260401,DEV-00075,0,2,25,Compliant,Tanium,2026-04-03
20260401,DEV-00076,1,0,22,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00078,1,0,17,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00079,0,0,32,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00081,1,0,37,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00082,0,0,4,Compliant,Tanium,2026-04-05
20260401,DEV-00083,1,0,38,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00084,0,0,37,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00085,0,0,41,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00086,0,0,44,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00087,0,1,26,Compliant,Tanium,2026-04-02
20260401,DEV-00088,0,0,41,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00089,0,0,6,Compliant,Tanium,2026-04-02
20260401,DEV-00090,0,0,39,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00091,0,0,26,Compliant,Tanium,2026-04-03
20260401,DEV-00092,1,0,30,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00093,0,4,23,Compliant,Tanium,2026-04-05
20260401,DEV-00094,0,0,14,Compliant,Tanium,2026-04-02
20260401,DEV-00096,0,1,37,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00097,2,1,31,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00098,0,0,19,Compliant,Tanium,2026-04-01
20260401,DEV-00099,0,1,18,Compliant,Tanium,2026-04-02
20260401,DEV-00100,3,0,8,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00101,0,1,37,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00102,0,0,39,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00103,0,1,15,Compliant,Tanium,2026-04-05
20260401,DEV-00104,0,1,42,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00105,0,0,30,Compliant,Tanium,2026-04-01
20260401,DEV-00106,1,0,19,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00107,0,0,20,Compliant,Tanium,2026-04-04
20260401,DEV-00108,0,0,32,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00109,0,2,21,Compliant,Tanium,2026-04-04
20260401,DEV-00111,2,0,29,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00112,1,0,36,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00113,0,0,34,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00114,2,0,28,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00115,0,0,43,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00116,0,0,1,Compliant,Tanium,2026-04-05
20260401,DEV-00117,0,0,15,Compliant,Tanium,2026-04-03
20260401,DEV-00118,0,3,24,Compliant,Tanium,2026-04-02
20260401,DEV-00119,0,1,12,Compliant,Tanium,2026-04-05
20260401,DEV-00120,2,0,13,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00121,0,0,34,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00122,0,1,11,Compliant,Tanium,2026-04-02
20260401,DEV-00123,0,0,2,Compliant,Tanium,2026-04-03
20260401,DEV-00124,0,0,9,Compliant,Tanium,2026-04-02
20260401,DEV-00125,0,1,8,Compliant,Tanium,2026-04-05
20260401,DEV-00127,0,0,36,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00128,0,0,0,Compliant,Tanium,2026-04-04
20260401,DEV-00129,0,0,18,Compliant,Tanium,2026-04-01
20260401,DEV-00130,0,0,29,Compliant,Tanium,2026-04-03
20260401,DEV-00131,0,0,44,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00132,0,1,39,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00134,0,3,25,Compliant,Tanium,2026-04-05
20260401,DEV-00135,2,0,32,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00136,2,0,9,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00137,0,1,22,Compliant,Tanium,2026-04-05
20260401,DEV-00138,0,3,6,Compliant,Tanium,2026-04-03
20260401,DEV-00139,0,0,35,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00140,0,2,17,Compliant,Tanium,2026-04-04
20260401,DEV-00141,0,1,0,Compliant,Tanium,2026-04-01
20260401,DEV-00142,2,0,45,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00143,2,0,25,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00144,0,1,43,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00145,1,1,24,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00146,0,1,23,Compliant,Tanium,2026-04-05
20260401,DEV-00147,0,0,28,Compliant,Tanium,2026-04-01
20260401,DEV-00148,0,1,20,Compliant,Tanium,2026-04-05
20260401,DEV-00149,0,0,4,Compliant,Tanium,2026-04-02
20260401,DEV-00150,2,2,27,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00152,2,1,15,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00153,1,3,32,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00154,1,1,37,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00155,0,0,43,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00157,1,0,27,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00158,0,0,22,Compliant,Tanium,2026-04-01
20260401,DEV-00159,2,0,13,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00160,0,0,33,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00162,0,0,5,Compliant,Tanium,2026-04-02
20260401,DEV-00163,1,0,43,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00164,0,0,44,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00165,0,0,0,Compliant,Tanium,2026-04-05
20260401,DEV-00166,3,0,16,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00167,0,0,25,Compliant,Tanium,2026-04-05
20260401,DEV-00169,0,0,21,Compliant,Tanium,2026-04-02
20260401,DEV-00170,0,0,5,Compliant,Tanium,2026-04-02
20260401,DEV-00171,0,0,8,Compliant,Tanium,2026-04-04
20260401,DEV-00172,0,0,16,Compliant,Tanium,2026-04-02
20260401,DEV-00173,0,1,40,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00174,0,0,29,Compliant,Tanium,2026-04-02
20260401,DEV-00175,1,0,13,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00176,2,4,38,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00177,0,3,20,Compliant,Tanium,2026-04-05
20260401,DEV-00178,3,0,43,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00179,0,2,25,Compliant,Tanium,2026-04-04
20260401,DEV-00180,2,2,32,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00182,0,0,37,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00183,4,0,36,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00184,0,0,5,Compliant,Tanium,2026-04-04
20260401,DEV-00185,1,1,38,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00186,1,0,26,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00187,0,0,22,Compliant,Tanium,2026-04-01
20260401,DEV-00188,0,1,35,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00189,1,3,27,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00190,0,0,39,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00191,0,1,24,Compliant,Tanium,2026-04-04
20260401,DEV-00192,0,4,16,Compliant,Tanium,2026-04-05
20260401,DEV-00193,0,0,36,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00194,0,0,20,Compliant,Tanium,2026-04-05
20260401,DEV-00195,2,0,45,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00196,0,1,30,Compliant,Tanium,2026-04-02
20260401,DEV-00197,1,1,43,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00198,0,0,22,Compliant,Tanium,2026-04-03
20260401,DEV-00199,0,0,35,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00200,1,1,1,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00201,2,0,9,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00202,1,1,7,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00203,0,1,22,Compliant,Tanium,2026-04-01
20260401,DEV-00205,0,0,18,Compliant,Tanium,2026-04-01
20260401,DEV-00206,0,0,45,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00207,0,0,41,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00209,0,0,18,Compliant,Tanium,2026-04-02
20260401,DEV-00210,1,0,26,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00211,2,0,1,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00213,0,0,28,Compliant,Tanium,2026-04-04
20260401,DEV-00214,0,0,14,Compliant,Tanium,2026-04-01
20260401,DEV-00215,1,0,27,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00217,0,0,27,Compliant,Tanium,2026-04-02
20260401,DEV-00219,0,0,44,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00220,0,0,8,Compliant,Tanium,2026-04-03
20260401,DEV-00221,0,0,42,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00222,1,0,18,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00223,0,0,38,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00224,0,3,35,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00225,0,2,39,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00226,0,0,18,Compliant,Tanium,2026-04-04
20260401,DEV-00227,0,0,4,Compliant,Tanium,2026-04-01
20260401,DEV-00228,0,0,34,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00229,2,0,42,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00230,2,3,9,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00231,0,0,19,Compliant,Tanium,2026-04-03
20260401,DEV-00232,0,0,2,Compliant,Tanium,2026-04-01
20260401,DEV-00233,0,0,7,Compliant,Tanium,2026-04-01
20260401,DEV-00234,1,0,7,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00235,0,0,38,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00236,1,4,24,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00237,0,2,39,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00238,0,0,16,Compliant,Tanium,2026-04-01
20260401,DEV-00239,0,0,30,Compliant,Tanium,2026-04-01
20260401,DEV-00240,0,0,33,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00241,0,2,35,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00242,2,0,8,Non-Compliant,Tanium,2026-04-02
