RunID,RunDateTime,DateKey,RegionKey,ProbeLocation,Service,TransactionName,Result,AvailabilityPct,ResponseTimeMs,NetworkLatencyMs,DnsTimeMs,AuthTimeMs,BrokerTimeMs,AlertSeverity,IncidentID
EXO-0015574,2026-06-29T15:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Success,100.0,613,54,21,590,504,None,
EXO-0015575,2026-06-29T15:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,551,48,74,557,498,None,
EXO-0015576,2026-06-29T15:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,925,63,23,239,238,None,
EXO-0015577,2026-06-29T15:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,3385,72,21,382,3386,None,
EXO-0015578,2026-06-29T15:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1487,61,25,437,880,None,
EXO-0015579,2026-06-29T15:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,855,32,38,314,676,None,
EXO-0015580,2026-06-29T15:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,544,53,8,422,433,None,
EXO-0015581,2026-06-29T15:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1134,90,72,484,872,None,
EXO-0015582,2026-06-29T15:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,866,60,48,303,612,None,
EXO-0015583,2026-06-29T15:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1573,51,75,229,330,None,
EXO-0015584,2026-06-29T15:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,808,61,8,92,289,None,
EXO-0015585,2026-06-29T15:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,554,48,28,184,673,None,
EXO-0015586,2026-06-29T15:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1077,79,42,87,650,None,
EXO-0015587,2026-06-29T15:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,930,72,71,577,843,None,
EXO-0015588,2026-06-29T15:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1638,88,13,176,784,None,
EXO-0015589,2026-06-29T15:00:00,20260629,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,859,101,43,119,897,None,
EXO-0015590,2026-06-29T15:00:00,20260629,4,Amsterdam Probe,Windows 365,OneDrive Sync,Failure,0,718,79,44,312,219,High,
EXO-0015591,2026-06-29T15:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1436,123,75,160,355,None,
EXO-0015592,2026-06-29T15:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1126,129,10,124,363,None,
EXO-0015593,2026-06-29T15:00:00,20260629,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1826,123,35,378,516,None,
EXO-0015594,2026-06-29T15:00:00,20260629,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,740,112,37,242,502,None,
EXO-0015595,2026-06-29T15:00:00,20260629,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,557,115,40,202,130,None,
EXO-0015596,2026-06-29T15:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1256,116,58,83,770,None,
EXO-0015597,2026-06-29T15:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1042,111,9,81,459,None,
EXO-0015598,2026-06-29T15:00:00,20260629,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1656,142,50,438,443,None,
EXO-0015599,2026-06-29T15:00:00,20260629,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,936,145,64,562,484,None,
EXO-0015600,2026-06-29T15:00:00,20260629,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,631,139,35,287,899,None,
EXO-0015601,2026-06-29T16:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1001,44,21,356,464,None,
EXO-0015602,2026-06-29T16:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,1044,53,61,319,189,None,
EXO-0015603,2026-06-29T16:00:00,20260629,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1239,58,14,218,423,None,
EXO-0015604,2026-06-29T16:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Success,100.0,836,53,9,389,200,None,
EXO-0015605,2026-06-29T16:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,598,53,51,580,120,None,
EXO-0015606,2026-06-29T16:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1240,70,69,393,470,None,
EXO-0015607,2026-06-29T16:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,734,57,61,557,687,None,
EXO-0015608,2026-06-29T16:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1148,71,42,372,430,None,
EXO-0015609,2026-06-29T16:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,790,45,32,496,305,None,
EXO-0015610,2026-06-29T16:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,493,52,16,415,861,None,
EXO-0015611,2026-06-29T16:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1230,94,32,99,198,None,
EXO-0015612,2026-06-29T16:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,873,69,19,245,716,None,
EXO-0015613,2026-06-29T16:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1300,77,13,343,691,None,
EXO-0015614,2026-06-29T16:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,718,75,51,529,684,None,
EXO-0015615,2026-06-29T16:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,489,36,30,271,716,None,
EXO-0015616,2026-06-29T16:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1226,89,71,313,544,None,
EXO-0015617,2026-06-29T16:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,927,73,26,555,754,None,
EXO-0015618,2026-06-29T16:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1310,72,9,339,174,None,
EXO-0015619,2026-06-29T16:00:00,20260629,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,589,61,36,565,487,None,
EXO-0015620,2026-06-29T16:00:00,20260629,4,Amsterdam Probe,Windows 365,OneDrive Sync,Warning,99.22,606,53,9,590,394,Medium,INC-00184
EXO-0015621,2026-06-29T16:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1180,119,40,267,362,None,
EXO-0015622,2026-06-29T16:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1047,102,14,204,705,None,
EXO-0015623,2026-06-29T16:00:00,20260629,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1827,104,13,556,568,None,
EXO-0015624,2026-06-29T16:00:00,20260629,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,883,100,73,304,614,None,
EXO-0015625,2026-06-29T16:00:00,20260629,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,568,143,74,146,276,None,
EXO-0015626,2026-06-29T16:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1335,122,25,237,160,None,
EXO-0015627,2026-06-29T16:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1071,130,12,292,219,None,
EXO-0015628,2026-06-29T16:00:00,20260629,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1549,109,55,140,311,None,
EXO-0015629,2026-06-29T16:00:00,20260629,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,695,127,35,188,492,None,
EXO-0015630,2026-06-29T16:00:00,20260629,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,693,155,49,567,820,None,
EXO-0015631,2026-06-29T17:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1097,41,32,388,866,None,
EXO-0015632,2026-06-29T17:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,1016,71,16,130,187,None,
EXO-0015633,2026-06-29T17:00:00,20260629,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1523,64,61,212,182,None,
EXO-0015634,2026-06-29T17:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Warning,99.38,846,49,74,413,815,Medium,
EXO-0015635,2026-06-29T17:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,431,51,65,577,339,None,
EXO-0015636,2026-06-29T17:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1241,61,58,575,795,None,
EXO-0015637,2026-06-29T17:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,902,54,25,578,485,None,
EXO-0015638,2026-06-29T17:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1443,57,41,288,616,None,
EXO-0015639,2026-06-29T17:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,849,68,43,503,433,None,
EXO-0015640,2026-06-29T17:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,546,58,33,315,309,None,
EXO-0015641,2026-06-29T17:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1283,63,39,275,628,None,
EXO-0015642,2026-06-29T17:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Warning,99.53,1004,86,60,112,347,Medium,
EXO-0015643,2026-06-29T17:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1331,43,75,283,733,None,
EXO-0015644,2026-06-29T17:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,756,67,19,532,697,None,
EXO-0015645,2026-06-29T17:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,638,90,28,304,860,None,
EXO-0015646,2026-06-29T17:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1102,74,21,170,450,None,
EXO-0015647,2026-06-29T17:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,1033,79,72,412,707,None,
EXO-0015648,2026-06-29T17:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1572,58,21,405,375,None,
EXO-0015649,2026-06-29T17:00:00,20260629,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,720,90,50,389,246,None,
EXO-0015650,2026-06-29T17:00:00,20260629,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,480,70,68,183,662,None,
EXO-0015651,2026-06-29T17:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1213,94,37,388,140,None,
EXO-0015652,2026-06-29T17:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1237,100,29,533,513,None,
EXO-0015653,2026-06-29T17:00:00,20260629,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1547,113,13,235,433,None,
EXO-0015654,2026-06-29T17:00:00,20260629,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,901,101,51,354,795,None,
EXO-0015655,2026-06-29T17:00:00,20260629,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,529,129,24,387,810,None,
EXO-0015656,2026-06-29T17:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1226,116,71,449,180,None,
EXO-0015657,2026-06-29T17:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,949,100,12,223,863,None,
EXO-0015658,2026-06-29T17:00:00,20260629,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1460,125,25,393,330,None,
EXO-0015659,2026-06-29T17:00:00,20260629,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,821,140,32,174,811,None,
EXO-0015660,2026-06-29T17:00:00,20260629,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,609,123,70,449,418,None,
EXO-0015661,2026-06-29T18:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1137,38,10,148,810,None,
EXO-0015662,2026-06-29T18:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,981,81,72,523,766,None,
EXO-0015663,2026-06-29T18:00:00,20260629,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1662,74,36,499,371,None,
EXO-0015664,2026-06-29T18:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Success,100.0,825,50,63,305,840,None,
EXO-0015665,2026-06-29T18:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,525,22,41,95,549,None,
EXO-0015666,2026-06-29T18:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1094,48,11,359,403,None,
EXO-0015667,2026-06-29T18:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Warning,99.43,3359,76,52,157,3354,Medium,INC-00185
EXO-0015668,2026-06-29T18:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1371,65,71,510,654,None,
EXO-0015669,2026-06-29T18:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,765,66,74,152,571,None,
EXO-0015670,2026-06-29T18:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,658,65,39,444,209,None,
EXO-0015671,2026-06-29T18:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1207,78,64,108,275,None,
EXO-0015672,2026-06-29T18:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,798,71,49,585,828,None,
EXO-0015673,2026-06-29T18:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1561,55,60,168,639,None,
EXO-0015674,2026-06-29T18:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Warning,99.32,761,63,42,208,688,Medium,
EXO-0015675,2026-06-29T18:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,386,65,34,289,130,None,
EXO-0015676,2026-06-29T18:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1280,58,21,84,404,None,
EXO-0015677,2026-06-29T18:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,1034,93,33,428,213,None,
EXO-0015678,2026-06-29T18:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1427,49,18,150,571,None,
EXO-0015679,2026-06-29T18:00:00,20260629,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,727,91,23,421,162,None,
EXO-0015680,2026-06-29T18:00:00,20260629,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,591,71,34,590,128,None,
EXO-0015681,2026-06-29T18:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,977,112,36,158,655,None,
EXO-0015682,2026-06-29T18:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,814,126,58,352,790,None,
EXO-0015683,2026-06-29T18:00:00,20260629,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1992,110,74,300,706,None,
EXO-0015684,2026-06-29T18:00:00,20260629,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,3803,99,9,146,202,None,
EXO-0015685,2026-06-29T18:00:00,20260629,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,725,113,61,466,798,None,
EXO-0015686,2026-06-29T18:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1240,109,56,133,520,None,
EXO-0015687,2026-06-29T18:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1171,119,24,149,430,None,
EXO-0015688,2026-06-29T18:00:00,20260629,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1579,125,53,165,235,None,
EXO-0015689,2026-06-29T18:00:00,20260629,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,954,114,60,329,639,None,
EXO-0015690,2026-06-29T18:00:00,20260629,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,729,120,41,557,653,None,
EXO-0015691,2026-06-29T19:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Sign-in,Warning,99.25,1085,52,58,516,468,Medium,
EXO-0015692,2026-06-29T19:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,792,30,41,436,222,None,
EXO-0015693,2026-06-29T19:00:00,20260629,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1619,66,40,555,385,None,
EXO-0015694,2026-06-29T19:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Success,100.0,704,36,10,303,735,None,
EXO-0015695,2026-06-29T19:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,637,48,68,292,371,None,
EXO-0015696,2026-06-29T19:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1152,44,25,302,294,None,
EXO-0015697,2026-06-29T19:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,729,28,75,228,799,None,
EXO-0015698,2026-06-29T19:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1613,65,44,256,822,None,
EXO-0015699,2026-06-29T19:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Warning,99.72,604,53,31,195,656,Medium,
EXO-0015700,2026-06-29T19:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,598,77,39,242,772,None,
EXO-0015701,2026-06-29T19:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1106,67,16,382,429,None,
EXO-0015702,2026-06-29T19:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,937,41,52,343,597,None,
EXO-0015703,2026-06-29T19:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1771,52,37,374,400,None,
EXO-0015704,2026-06-29T19:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,719,59,11,235,403,None,
EXO-0015705,2026-06-29T19:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,597,99,27,346,340,None,
EXO-0015706,2026-06-29T19:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1290,89,25,126,416,None,
EXO-0015707,2026-06-29T19:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,806,61,70,462,391,None,
EXO-0015708,2026-06-29T19:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1619,84,75,143,179,None,
EXO-0015709,2026-06-29T19:00:00,20260629,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,762,36,50,106,337,None,
EXO-0015710,2026-06-29T19:00:00,20260629,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,586,52,70,581,453,None,
EXO-0015711,2026-06-29T19:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1282,103,37,106,202,None,
EXO-0015712,2026-06-29T19:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1127,107,75,489,240,None,
EXO-0015713,2026-06-29T19:00:00,20260629,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1914,101,36,346,329,None,
EXO-0015714,2026-06-29T19:00:00,20260629,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,766,114,16,241,173,None,
EXO-0015715,2026-06-29T19:00:00,20260629,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,477,92,60,462,337,None,
EXO-0015716,2026-06-29T19:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1505,114,48,513,200,None,
EXO-0015717,2026-06-29T19:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1002,114,9,94,586,None,
EXO-0015718,2026-06-29T19:00:00,20260629,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1462,141,70,187,686,None,
EXO-0015719,2026-06-29T19:00:00,20260629,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,790,143,55,337,186,None,
EXO-0015720,2026-06-29T19:00:00,20260629,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,519,140,35,193,176,None,
EXO-0015721,2026-06-29T20:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,989,39,73,470,537,None,
EXO-0015722,2026-06-29T20:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,850,56,69,318,466,None,
EXO-0015723,2026-06-29T20:00:00,20260629,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1393,65,48,491,410,None,
EXO-0015724,2026-06-29T20:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Success,100.0,706,34,55,215,784,None,
EXO-0015725,2026-06-29T20:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,553,68,39,442,176,None,
EXO-0015726,2026-06-29T20:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1068,78,75,395,344,None,
EXO-0015727,2026-06-29T20:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,1013,47,51,294,634,None,
EXO-0015728,2026-06-29T20:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Failure,0,1544,45,16,205,469,High,
EXO-0015729,2026-06-29T20:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,792,74,39,554,198,None,
EXO-0015730,2026-06-29T20:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,576,60,63,587,778,None,
EXO-0015731,2026-06-29T20:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,955,62,21,105,889,None,
EXO-0015732,2026-06-29T20:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,1039,81,67,143,313,None,
EXO-0015733,2026-06-29T20:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1838,58,49,268,438,None,
EXO-0015734,2026-06-29T20:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,660,59,8,168,484,None,
EXO-0015735,2026-06-29T20:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,580,49,10,556,392,None,
EXO-0015736,2026-06-29T20:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1066,66,62,544,864,None,
EXO-0015737,2026-06-29T20:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,1125,74,61,351,626,None,
EXO-0015738,2026-06-29T20:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1532,71,24,482,708,None,
EXO-0015739,2026-06-29T20:00:00,20260629,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,715,77,20,223,489,None,
EXO-0015740,2026-06-29T20:00:00,20260629,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,686,51,21,297,822,None,
EXO-0015741,2026-06-29T20:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1364,128,36,565,462,None,
EXO-0015742,2026-06-29T20:00:00,20260629,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,934,119,26,276,867,None,
EXO-0015743,2026-06-29T20:00:00,20260629,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1259,101,19,538,604,None,
EXO-0015744,2026-06-29T20:00:00,20260629,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,921,128,70,160,849,None,
EXO-0015745,2026-06-29T20:00:00,20260629,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,589,128,16,180,204,None,
EXO-0015746,2026-06-29T20:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1189,128,24,368,850,None,
EXO-0015747,2026-06-29T20:00:00,20260629,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,996,128,36,147,744,None,
EXO-0015748,2026-06-29T20:00:00,20260629,6,São Paulo Probe,Windows 365,Teams Launch,Warning,99.78,1628,96,13,441,299,Medium,
EXO-0015749,2026-06-29T20:00:00,20260629,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,927,118,16,571,543,None,
EXO-0015750,2026-06-29T20:00:00,20260629,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,632,109,74,240,862,None,
EXO-0015751,2026-06-29T21:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1296,58,13,522,853,None,
EXO-0015752,2026-06-29T21:00:00,20260629,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,1087,34,70,408,866,None,
EXO-0015753,2026-06-29T21:00:00,20260629,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1000,44,16,415,498,None,
EXO-0015754,2026-06-29T21:00:00,20260629,1,New York Probe,Windows 365,Office App Launch,Success,100.0,733,52,27,539,257,None,
EXO-0015755,2026-06-29T21:00:00,20260629,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,507,33,20,481,833,None,
EXO-0015756,2026-06-29T21:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1163,49,45,337,793,None,
EXO-0015757,2026-06-29T21:00:00,20260629,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,1120,90,12,264,686,None,
EXO-0015758,2026-06-29T21:00:00,20260629,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1504,52,63,363,830,None,
EXO-0015759,2026-06-29T21:00:00,20260629,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,740,25,63,167,749,None,
EXO-0015760,2026-06-29T21:00:00,20260629,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,460,82,8,352,512,None,
EXO-0015761,2026-06-29T21:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1116,74,30,357,190,None,
EXO-0015762,2026-06-29T21:00:00,20260629,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,815,55,42,542,836,None,
EXO-0015763,2026-06-29T21:00:00,20260629,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1380,88,14,582,807,None,
EXO-0015764,2026-06-29T21:00:00,20260629,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,841,102,36,90,205,None,
EXO-0015765,2026-06-29T21:00:00,20260629,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,480,53,60,438,173,None,
EXO-0015766,2026-06-29T21:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1093,60,68,141,678,None,
EXO-0015767,2026-06-29T21:00:00,20260629,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,703,73,49,80,558,None,
EXO-0015768,2026-06-29T21:00:00,20260629,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1407,29,62,356,232,None,
