CostMonth,BUKey,RegionKey,ServiceCategory,ConsumedUnits,UnitCost,MonthlyCost,Currency
2026-06-01,10,4,Cloud PC Compute,203,18.6388,3783.68,USD
2026-06-01,10,4,Cloud PC Storage,203,7.0333,1427.77,USD
2026-06-01,10,4,NAT Gateway,2190,0.0405,88.65,USD
2026-06-01,10,4,Monitoring / Exoprise,203,2.1928,445.15,USD
2026-06-01,10,4,Mac Management,28,5.9891,167.69,USD
2026-06-01,10,5,Windows 365 License,213,69.3582,14773.31,USD
2026-06-01,10,5,Cloud PC Compute,213,21.3772,4553.35,USD
2026-06-01,10,5,Cloud PC Storage,213,7.012,1493.55,USD
2026-06-01,10,5,NAT Gateway,2860,0.0501,143.43,USD
2026-06-01,10,5,Monitoring / Exoprise,213,2.1956,467.66,USD
2026-06-01,10,5,Mac Management,20,5.927,118.54,USD
2026-06-01,10,6,Windows 365 License,219,73.4787,16091.83,USD
2026-06-01,10,6,Cloud PC Compute,219,21.8101,4776.41,USD
2026-06-01,10,6,Cloud PC Storage,219,8.0054,1753.19,USD
2026-06-01,10,6,NAT Gateway,1160,0.0473,54.86,USD
2026-06-01,10,6,Monitoring / Exoprise,219,2.3217,508.46,USD
2026-06-01,10,6,Mac Management,18,5.763,103.73,USD
2026-06-01,11,1,Windows 365 License,187,75.8933,14192.05,USD
2026-06-01,11,1,Cloud PC Compute,187,19.1029,3572.23,USD
2026-06-01,11,1,Cloud PC Storage,187,7.7712,1453.22,USD
2026-06-01,11,1,NAT Gateway,2249,0.0437,98.26,USD
2026-06-01,11,1,Monitoring / Exoprise,187,2.2382,418.55,USD
2026-06-01,11,1,Mac Management,18,5.7959,104.33,USD
2026-06-01,11,2,Windows 365 License,201,72.0845,14488.99,USD
2026-06-01,11,2,Cloud PC Compute,201,19.928,4005.53,USD
2026-06-01,11,2,Cloud PC Storage,201,7.1324,1433.62,USD
2026-06-01,11,2,NAT Gateway,6824,0.0484,329.97,USD
2026-06-01,11,2,Monitoring / Exoprise,201,2.3148,465.28,USD
2026-06-01,11,2,Mac Management,25,5.7402,143.5,USD
2026-06-01,11,3,Windows 365 License,206,69.378,14291.88,USD
2026-06-01,11,3,Cloud PC Compute,206,20.9984,4325.66,USD
2026-06-01,11,3,Cloud PC Storage,206,7.9121,1629.89,USD
2026-06-01,11,3,NAT Gateway,3029,0.0466,141.05,USD
2026-06-01,11,3,Monitoring / Exoprise,206,2.201,453.4,USD
2026-06-01,11,3,Mac Management,23,5.7792,132.92,USD
2026-06-01,11,4,Windows 365 License,192,69.5283,13349.44,USD
2026-06-01,11,4,Cloud PC Compute,192,18.1576,3486.26,USD
2026-06-01,11,4,Cloud PC Storage,192,7.7411,1486.3,USD
2026-06-01,11,4,NAT Gateway,1744,0.0452,78.78,USD
2026-06-01,11,4,Monitoring / Exoprise,192,2.2627,434.44,USD
2026-06-01,11,4,Mac Management,18,6.075,109.35,USD
2026-06-01,11,5,Windows 365 License,209,72.8335,15222.2,USD
2026-06-01,11,5,Cloud PC Compute,209,20.6291,4311.49,USD
2026-06-01,11,5,Cloud PC Storage,209,6.7898,1419.07,USD
2026-06-01,11,5,NAT Gateway,2129,0.05,106.41,USD
2026-06-01,11,5,Monitoring / Exoprise,209,2.2181,463.57,USD
2026-06-01,11,5,Mac Management,20,6.1429,122.86,USD
2026-06-01,11,6,Windows 365 License,185,73.5336,13603.71,USD
2026-06-01,11,6,Cloud PC Compute,185,18.2216,3371.0,USD
2026-06-01,11,6,Cloud PC Storage,185,7.1716,1326.74,USD
2026-06-01,11,6,NAT Gateway,1281,0.0432,55.36,USD
2026-06-01,11,6,Monitoring / Exoprise,185,2.1539,398.48,USD
2026-06-01,11,6,Mac Management,21,6.1984,130.17,USD
2026-06-01,12,1,Windows 365 License,206,69.2163,14258.55,USD
2026-06-01,12,1,Cloud PC Compute,206,19.4498,4006.65,USD
2026-06-01,12,1,Cloud PC Storage,206,7.6959,1585.35,USD
2026-06-01,12,1,NAT Gateway,3653,0.0412,150.35,USD
2026-06-01,12,1,Monitoring / Exoprise,206,2.2607,465.7,USD
2026-06-01,12,1,Mac Management,16,6.185,98.96,USD
2026-06-01,12,2,Windows 365 License,197,73.5511,14489.57,USD
2026-06-01,12,2,Cloud PC Compute,197,18.9507,3733.29,USD
2026-06-01,12,2,Cloud PC Storage,197,7.3186,1441.77,USD
2026-06-01,12,2,NAT Gateway,2968,0.0418,124.03,USD
2026-06-01,12,2,Monitoring / Exoprise,197,2.351,463.14,USD
2026-06-01,12,2,Mac Management,17,6.2596,106.41,USD
2026-06-01,12,3,Windows 365 License,163,68.4802,11162.27,USD
2026-06-01,12,3,Cloud PC Compute,163,19.6828,3208.3,USD
2026-06-01,12,3,Cloud PC Storage,163,7.9547,1296.62,USD
2026-06-01,12,3,NAT Gateway,2065,0.0456,94.25,USD
2026-06-01,12,3,Monitoring / Exoprise,163,2.3206,378.25,USD
2026-06-01,12,3,Mac Management,14,5.9222,82.91,USD
2026-06-01,12,4,Windows 365 License,193,71.464,13792.55,USD
2026-06-01,12,4,Cloud PC Compute,193,18.6042,3590.61,USD
2026-06-01,12,4,Cloud PC Storage,193,8.0698,1557.47,USD
2026-06-01,12,4,NAT Gateway,1493,0.0435,64.99,USD
2026-06-01,12,4,Monitoring / Exoprise,193,2.3117,446.16,USD
2026-06-01,12,4,Mac Management,26,5.7894,150.52,USD
2026-06-01,12,5,Windows 365 License,181,75.8354,13726.2,USD
2026-06-01,12,5,Cloud PC Compute,181,21.9575,3974.3,USD
2026-06-01,12,5,Cloud PC Storage,181,8.1417,1473.66,USD
2026-06-01,12,5,NAT Gateway,6825,0.041,279.63,USD
2026-06-01,12,5,Monitoring / Exoprise,181,2.2746,411.71,USD
2026-06-01,12,5,Mac Management,14,6.2494,87.49,USD
2026-06-01,12,6,Windows 365 License,198,74.7219,14794.94,USD
2026-06-01,12,6,Cloud PC Compute,198,19.7442,3909.36,USD
2026-06-01,12,6,Cloud PC Storage,198,8.1211,1607.98,USD
2026-06-01,12,6,NAT Gateway,4651,0.0399,185.67,USD
2026-06-01,12,6,Monitoring / Exoprise,198,2.3195,459.25,USD
2026-06-01,12,6,Mac Management,21,5.9556,125.07,USD
2026-07-01,1,1,Windows 365 License,176,67.8546,11942.4,USD
2026-07-01,1,1,Cloud PC Compute,176,18.6842,3288.42,USD
2026-07-01,1,1,Cloud PC Storage,176,6.8822,1211.26,USD
2026-07-01,1,1,NAT Gateway,2954,0.0422,124.65,USD
2026-07-01,1,1,Monitoring / Exoprise,176,2.2542,396.73,USD
2026-07-01,1,1,Mac Management,17,5.8837,100.02,USD
2026-07-01,1,2,Windows 365 License,216,75.7804,16368.56,USD
2026-07-01,1,2,Cloud PC Compute,216,19.7432,4264.53,USD
2026-07-01,1,2,Cloud PC Storage,216,6.9364,1498.26,USD
2026-07-01,1,2,NAT Gateway,4152,0.049,203.61,USD
2026-07-01,1,2,Monitoring / Exoprise,216,2.3242,502.02,USD
2026-07-01,1,2,Mac Management,25,5.7612,144.03,USD
2026-07-01,1,3,Windows 365 License,190,71.7198,13626.77,USD
2026-07-01,1,3,Cloud PC Compute,190,18.0447,3428.49,USD
2026-07-01,1,3,Cloud PC Storage,190,7.8647,1494.29,USD
2026-07-01,1,3,NAT Gateway,2220,0.0417,92.52,USD
2026-07-01,1,3,Monitoring / Exoprise,190,2.1618,410.74,USD
2026-07-01,1,3,Mac Management,22,6.2946,138.48,USD
2026-07-01,1,4,Windows 365 License,218,73.4916,16021.16,USD
2026-07-01,1,4,Cloud PC Compute,218,20.4788,4464.39,USD
2026-07-01,1,4,Cloud PC Storage,218,7.1191,1551.96,USD
2026-07-01,1,4,NAT Gateway,4529,0.0408,184.76,USD
2026-07-01,1,4,Monitoring / Exoprise,218,2.237,487.68,USD
2026-07-01,1,4,Mac Management,23,5.8178,133.81,USD
2026-07-01,1,5,Windows 365 License,198,67.9986,13463.72,USD
2026-07-01,1,5,Cloud PC Compute,198,18.2387,3611.27,USD
2026-07-01,1,5,Cloud PC Storage,198,8.1679,1617.25,USD
2026-07-01,1,5,NAT Gateway,822,0.0455,37.36,USD
2026-07-01,1,5,Monitoring / Exoprise,198,2.2464,444.78,USD
2026-07-01,1,5,Mac Management,19,6.171,117.25,USD
2026-07-01,1,6,Windows 365 License,207,74.1407,15347.12,USD
2026-07-01,1,6,Cloud PC Compute,207,21.837,4520.26,USD
2026-07-01,1,6,Cloud PC Storage,207,7.0814,1465.84,USD
2026-07-01,1,6,NAT Gateway,2568,0.0431,110.56,USD
2026-07-01,1,6,Monitoring / Exoprise,207,2.197,454.78,USD
2026-07-01,1,6,Mac Management,31,6.2457,193.62,USD
2026-07-01,2,1,Windows 365 License,180,72.5388,13056.98,USD
2026-07-01,2,1,Cloud PC Compute,180,19.3992,3491.86,USD
2026-07-01,2,1,Cloud PC Storage,180,7.1402,1285.23,USD
2026-07-01,2,1,NAT Gateway,3035,0.0482,146.26,USD
2026-07-01,2,1,Monitoring / Exoprise,180,2.3094,415.69,USD
2026-07-01,2,1,Mac Management,21,5.7263,120.25,USD
2026-07-01,2,2,Windows 365 License,195,68.3953,13337.08,USD
2026-07-01,2,2,Cloud PC Compute,195,18.5486,3616.97,USD
2026-07-01,2,2,Cloud PC Storage,195,7.215,1406.92,USD
2026-07-01,2,2,NAT Gateway,2460,0.0419,103.15,USD
2026-07-01,2,2,Monitoring / Exoprise,195,2.2754,443.71,USD
2026-07-01,2,2,Mac Management,29,5.8326,169.14,USD
2026-07-01,2,3,Windows 365 License,198,74.8289,14816.12,USD
2026-07-01,2,3,Cloud PC Compute,198,18.9176,3745.69,USD
2026-07-01,2,3,Cloud PC Storage,198,7.565,1497.87,USD
2026-07-01,2,3,NAT Gateway,4606,0.044,202.51,USD
2026-07-01,2,3,Monitoring / Exoprise,198,2.3544,466.16,USD
2026-07-01,2,3,Mac Management,17,6.1345,104.29,USD
2026-07-01,2,4,Windows 365 License,190,70.8112,13454.12,USD
2026-07-01,2,4,Cloud PC Compute,190,20.1556,3829.56,USD
2026-07-01,2,4,Cloud PC Storage,190,7.0573,1340.88,USD
2026-07-01,2,4,NAT Gateway,2245,0.0465,104.44,USD
2026-07-01,2,4,Monitoring / Exoprise,190,2.3042,437.81,USD
2026-07-01,2,4,Mac Management,28,6.0567,169.59,USD
2026-07-01,2,5,Windows 365 License,200,72.9081,14581.62,USD
2026-07-01,2,5,Cloud PC Compute,200,18.2369,3647.39,USD
2026-07-01,2,5,Cloud PC Storage,200,7.1926,1438.51,USD
2026-07-01,2,5,NAT Gateway,4807,0.0435,209.17,USD
2026-07-01,2,5,Monitoring / Exoprise,200,2.2605,452.1,USD
2026-07-01,2,5,Mac Management,29,6.1093,177.17,USD
2026-07-01,2,6,Windows 365 License,176,75.6985,13322.93,USD
2026-07-01,2,6,Cloud PC Compute,176,21.4044,3767.17,USD
2026-07-01,2,6,Cloud PC Storage,176,7.2841,1282.01,USD
2026-07-01,2,6,NAT Gateway,860,0.0431,37.03,USD
2026-07-01,2,6,Monitoring / Exoprise,176,2.2364,393.61,USD
2026-07-01,2,6,Mac Management,13,6.1127,79.47,USD
2026-07-01,3,1,Windows 365 License,198,75.262,14901.87,USD
2026-07-01,3,1,Cloud PC Compute,198,21.5841,4273.65,USD
2026-07-01,3,1,Cloud PC Storage,198,7.9987,1583.74,USD
2026-07-01,3,1,NAT Gateway,2508,0.0443,111.14,USD
2026-07-01,3,1,Monitoring / Exoprise,198,2.21,437.59,USD
2026-07-01,3,1,Mac Management,31,5.7938,179.61,USD
2026-07-01,3,2,Windows 365 License,207,73.1528,15142.63,USD
2026-07-01,3,2,Cloud PC Compute,207,20.4142,4225.75,USD
2026-07-01,3,2,Cloud PC Storage,207,7.1241,1474.69,USD
2026-07-01,3,2,NAT Gateway,3316,0.043,142.49,USD
2026-07-01,3,2,Monitoring / Exoprise,207,2.3025,476.61,USD
2026-07-01,3,2,Mac Management,19,5.8089,110.37,USD
2026-07-01,3,3,Windows 365 License,200,70.9966,14199.31,USD
2026-07-01,3,3,Cloud PC Compute,200,21.2181,4243.63,USD
2026-07-01,3,3,Cloud PC Storage,200,7.9147,1582.94,USD
2026-07-01,3,3,NAT Gateway,2298,0.0433,99.54,USD
2026-07-01,3,3,Monitoring / Exoprise,200,2.2004,440.09,USD
2026-07-01,3,3,Mac Management,20,6.2941,125.88,USD
2026-07-01,3,4,Windows 365 License,177,67.8523,12009.86,USD
2026-07-01,3,4,Cloud PC Compute,177,19.7323,3492.62,USD
2026-07-01,3,4,Cloud PC Storage,177,8.0755,1429.37,USD
2026-07-01,3,4,NAT Gateway,5550,0.0456,253.29,USD
2026-07-01,3,4,Monitoring / Exoprise,177,2.3214,410.89,USD
2026-07-01,3,4,Mac Management,25,6.0074,150.18,USD
2026-07-01,3,5,Windows 365 License,198,68.096,13483.02,USD
2026-07-01,3,5,Cloud PC Compute,198,21.5292,4262.78,USD
2026-07-01,3,5,Cloud PC Storage,198,7.9288,1569.91,USD
2026-07-01,3,5,NAT Gateway,2673,0.0449,119.9,USD
2026-07-01,3,5,Monitoring / Exoprise,198,2.3528,465.86,USD
2026-07-01,3,5,Mac Management,25,6.1716,154.29,USD
2026-07-01,3,6,Windows 365 License,196,70.5908,13835.8,USD
2026-07-01,3,6,Cloud PC Compute,196,19.9305,3906.37,USD
2026-07-01,3,6,Cloud PC Storage,196,7.5985,1489.3,USD
2026-07-01,3,6,NAT Gateway,6129,0.0456,279.6,USD
2026-07-01,3,6,Monitoring / Exoprise,196,2.1843,428.12,USD
2026-07-01,3,6,Mac Management,25,6.2355,155.89,USD
2026-07-01,4,1,Windows 365 License,174,72.9066,12685.75,USD
2026-07-01,4,1,Cloud PC Compute,174,21.298,3705.85,USD
2026-07-01,4,1,Cloud PC Storage,174,7.0619,1228.76,USD
2026-07-01,4,1,NAT Gateway,1787,0.0399,71.34,USD
2026-07-01,4,1,Monitoring / Exoprise,174,2.1907,381.18,USD
2026-07-01,4,1,Mac Management,18,5.9064,106.32,USD
2026-07-01,4,2,Windows 365 License,184,69.7394,12832.05,USD
2026-07-01,4,2,Cloud PC Compute,184,21.4159,3940.53,USD
2026-07-01,4,2,Cloud PC Storage,184,6.8662,1263.38,USD
2026-07-01,4,2,NAT Gateway,4814,0.0459,221.07,USD
2026-07-01,4,2,Monitoring / Exoprise,184,2.3318,429.05,USD
2026-07-01,4,2,Mac Management,25,5.7738,144.34,USD
2026-07-01,4,3,Windows 365 License,188,75.0657,14112.35,USD
2026-07-01,4,3,Cloud PC Compute,188,18.5727,3491.67,USD
2026-07-01,4,3,Cloud PC Storage,188,6.7726,1273.25,USD
2026-07-01,4,3,NAT Gateway,6818,0.0477,325.16,USD
2026-07-01,4,3,Monitoring / Exoprise,188,2.1996,413.53,USD
2026-07-01,4,3,Mac Management,25,5.7279,143.2,USD
2026-07-01,4,4,Windows 365 License,203,74.5626,15136.21,USD
2026-07-01,4,4,Cloud PC Compute,203,18.5717,3770.05,USD
2026-07-01,4,4,Cloud PC Storage,203,8.0181,1627.67,USD
2026-07-01,4,4,NAT Gateway,6481,0.0415,269.1,USD
2026-07-01,4,4,Monitoring / Exoprise,203,2.3349,473.99,USD
2026-07-01,4,4,Mac Management,19,5.7457,109.17,USD
2026-07-01,4,5,Windows 365 License,194,72.1107,13989.47,USD
2026-07-01,4,5,Cloud PC Compute,194,21.8422,4237.38,USD
2026-07-01,4,5,Cloud PC Storage,194,7.4228,1440.03,USD
2026-07-01,4,5,NAT Gateway,2173,0.0418,90.79,USD
2026-07-01,4,5,Monitoring / Exoprise,194,2.3321,452.42,USD
2026-07-01,4,5,Mac Management,11,6.2572,68.83,USD
2026-07-01,4,6,Windows 365 License,185,72.5988,13430.78,USD
2026-07-01,4,6,Cloud PC Compute,185,18.5416,3430.2,USD
2026-07-01,4,6,Cloud PC Storage,185,7.4631,1380.67,USD
2026-07-01,4,6,NAT Gateway,4268,0.0446,190.24,USD
2026-07-01,4,6,Monitoring / Exoprise,185,2.1935,405.79,USD
2026-07-01,4,6,Mac Management,25,5.8374,145.94,USD
2026-07-01,5,1,Windows 365 License,167,73.2533,12233.3,USD
2026-07-01,5,1,Cloud PC Compute,167,20.5096,3425.1,USD
2026-07-01,5,1,Cloud PC Storage,167,7.9625,1329.74,USD
2026-07-01,5,1,NAT Gateway,6418,0.0484,310.53,USD
2026-07-01,5,1,Monitoring / Exoprise,167,2.2091,368.92,USD
2026-07-01,5,1,Mac Management,21,5.7083,119.87,USD
2026-07-01,5,2,Windows 365 License,200,75.0903,15018.06,USD
2026-07-01,5,2,Cloud PC Compute,200,20.2739,4054.77,USD
2026-07-01,5,2,Cloud PC Storage,200,6.9502,1390.05,USD
2026-07-01,5,2,NAT Gateway,2291,0.0471,107.94,USD
2026-07-01,5,2,Monitoring / Exoprise,200,2.163,432.6,USD
2026-07-01,5,2,Mac Management,21,6.1011,128.12,USD
2026-07-01,5,3,Windows 365 License,214,74.6656,15978.44,USD
2026-07-01,5,3,Cloud PC Compute,214,20.7327,4436.8,USD
2026-07-01,5,3,Cloud PC Storage,214,7.1606,1532.38,USD
2026-07-01,5,3,NAT Gateway,1000,0.0476,47.61,USD
2026-07-01,5,3,Monitoring / Exoprise,214,2.2475,480.97,USD
2026-07-01,5,3,Mac Management,30,5.7955,173.86,USD
2026-07-01,5,4,Windows 365 License,188,73.194,13760.47,USD
2026-07-01,5,4,Cloud PC Compute,188,18.8177,3537.73,USD
2026-07-01,5,4,Cloud PC Storage,188,7.7525,1457.48,USD
2026-07-01,5,4,NAT Gateway,4046,0.0441,178.35,USD
2026-07-01,5,4,Monitoring / Exoprise,188,2.3227,436.66,USD
2026-07-01,5,4,Mac Management,23,6.0971,140.23,USD
2026-07-01,5,5,Windows 365 License,198,69.9116,13842.5,USD
2026-07-01,5,5,Cloud PC Compute,198,19.332,3827.74,USD
2026-07-01,5,5,Cloud PC Storage,198,6.9438,1374.87,USD
2026-07-01,5,5,NAT Gateway,2998,0.0478,143.22,USD
2026-07-01,5,5,Monitoring / Exoprise,198,2.2796,451.35,USD
2026-07-01,5,5,Mac Management,14,5.7778,80.89,USD
2026-07-01,5,6,Windows 365 License,186,71.366,13274.08,USD
2026-07-01,5,6,Cloud PC Compute,186,21.6404,4025.12,USD
2026-07-01,5,6,Cloud PC Storage,186,7.6296,1419.11,USD
2026-07-01,5,6,NAT Gateway,6407,0.0427,273.31,USD
2026-07-01,5,6,Monitoring / Exoprise,186,2.1984,408.9,USD
2026-07-01,5,6,Mac Management,20,6.0706,121.41,USD
2026-07-01,6,1,Windows 365 License,197,74.3231,14641.65,USD
2026-07-01,6,1,Cloud PC Compute,197,20.8747,4112.32,USD
2026-07-01,6,1,Cloud PC Storage,197,6.9739,1373.86,USD
2026-07-01,6,1,NAT Gateway,4742,0.045,213.36,USD
2026-07-01,6,1,Monitoring / Exoprise,197,2.3611,465.14,USD
2026-07-01,6,1,Mac Management,20,5.9288,118.58,USD
2026-07-01,6,2,Windows 365 License,196,72.5722,14224.14,USD
2026-07-01,6,2,Cloud PC Compute,196,21.6136,4236.27,USD
2026-07-01,6,2,Cloud PC Storage,196,7.4748,1465.06,USD
2026-07-01,6,2,NAT Gateway,2826,0.0477,134.74,USD
2026-07-01,6,2,Monitoring / Exoprise,196,2.2945,449.72,USD
2026-07-01,6,2,Mac Management,16,6.051,96.82,USD
2026-07-01,6,3,Windows 365 License,193,69.3659,13387.62,USD
2026-07-01,6,3,Cloud PC Compute,193,20.596,3975.02,USD
2026-07-01,6,3,Cloud PC Storage,193,7.8482,1514.69,USD
2026-07-01,6,3,NAT Gateway,950,0.0428,40.63,USD
2026-07-01,6,3,Monitoring / Exoprise,193,2.2249,429.41,USD
2026-07-01,6,3,Mac Management,13,6.192,80.5,USD
2026-07-01,6,4,Windows 365 License,176,72.0643,12683.32,USD
2026-07-01,6,4,Cloud PC Compute,176,18.8886,3324.39,USD
2026-07-01,6,4,Cloud PC Storage,176,8.2188,1446.51,USD
2026-07-01,6,4,NAT Gateway,5028,0.0444,223.48,USD
2026-07-01,6,4,Monitoring / Exoprise,176,2.2472,395.5,USD
2026-07-01,6,4,Mac Management,16,6.2579,100.13,USD
2026-07-01,6,5,Windows 365 License,202,69.5612,14051.35,USD
2026-07-01,6,5,Cloud PC Compute,202,18.9243,3822.72,USD
2026-07-01,6,5,Cloud PC Storage,202,7.1774,1449.84,USD
2026-07-01,6,5,NAT Gateway,6885,0.0439,301.97,USD
2026-07-01,6,5,Monitoring / Exoprise,202,2.3268,470.02,USD
2026-07-01,6,5,Mac Management,15,6.1175,91.76,USD
2026-07-01,6,6,Windows 365 License,185,70.4637,13035.79,USD
2026-07-01,6,6,Cloud PC Compute,185,21.6441,4004.16,USD
2026-07-01,6,6,Cloud PC Storage,185,6.8795,1272.71,USD
2026-07-01,6,6,NAT Gateway,1577,0.0495,78.04,USD
2026-07-01,6,6,Monitoring / Exoprise,185,2.2583,417.78,USD
2026-07-01,6,6,Mac Management,21,6.0621,127.3,USD
2026-07-01,7,1,Windows 365 License,193,73.4068,14167.51,USD
2026-07-01,7,1,Cloud PC Compute,193,18.2758,3527.23,USD
2026-07-01,7,1,Cloud PC Storage,193,7.231,1395.58,USD
2026-07-01,7,1,NAT Gateway,5889,0.0491,288.96,USD
2026-07-01,7,1,Monitoring / Exoprise,193,2.2166,427.81,USD
2026-07-01,7,1,Mac Management,19,5.9669,113.37,USD
2026-07-01,7,2,Windows 365 License,193,69.8918,13489.12,USD
2026-07-01,7,2,Cloud PC Compute,193,20.6119,3978.1,USD
2026-07-01,7,2,Cloud PC Storage,193,7.8477,1514.62,USD
2026-07-01,7,2,NAT Gateway,1930,0.042,81.13,USD
2026-07-01,7,2,Monitoring / Exoprise,193,2.218,428.08,USD
2026-07-01,7,2,Mac Management,22,5.9019,129.84,USD
2026-07-01,7,3,Windows 365 License,186,72.3604,13459.03,USD
2026-07-01,7,3,Cloud PC Compute,186,20.6048,3832.5,USD
2026-07-01,7,3,Cloud PC Storage,186,7.0276,1307.13,USD
2026-07-01,7,3,NAT Gateway,5642,0.0501,282.74,USD
2026-07-01,7,3,Monitoring / Exoprise,186,2.1793,405.36,USD
2026-07-01,7,3,Mac Management,20,5.7078,114.16,USD
2026-07-01,7,4,Windows 365 License,196,72.5317,14216.2,USD
2026-07-01,7,4,Cloud PC Compute,196,20.7904,4074.92,USD
2026-07-01,7,4,Cloud PC Storage,196,8.1558,1598.54,USD
2026-07-01,7,4,NAT Gateway,4469,0.0402,179.7,USD
2026-07-01,7,4,Monitoring / Exoprise,196,2.3352,457.7,USD
2026-07-01,7,4,Mac Management,19,6.1929,117.66,USD
2026-07-01,7,5,Windows 365 License,165,69.5542,11476.44,USD
2026-07-01,7,5,Cloud PC Compute,165,19.2063,3169.04,USD
2026-07-01,7,5,Cloud PC Storage,165,7.2747,1200.33,USD
2026-07-01,7,5,NAT Gateway,6111,0.0469,286.77,USD
2026-07-01,7,5,Monitoring / Exoprise,165,2.3013,379.72,USD
2026-07-01,7,5,Mac Management,16,5.8188,93.1,USD
2026-07-01,7,6,Windows 365 License,195,70.1732,13683.78,USD
2026-07-01,7,6,Cloud PC Compute,195,21.602,4212.39,USD
2026-07-01,7,6,Cloud PC Storage,195,7.8815,1536.89,USD
2026-07-01,7,6,NAT Gateway,1025,0.0411,42.1,USD
2026-07-01,7,6,Monitoring / Exoprise,195,2.1587,420.95,USD
2026-07-01,7,6,Mac Management,23,5.9232,136.23,USD
2026-07-01,8,1,Windows 365 License,198,68.1163,13487.02,USD
2026-07-01,8,1,Cloud PC Compute,198,19.1948,3800.58,USD
2026-07-01,8,1,Cloud PC Storage,198,7.5208,1489.12,USD
2026-07-01,8,1,NAT Gateway,5323,0.0475,252.79,USD
2026-07-01,8,1,Monitoring / Exoprise,198,2.3049,456.37,USD
2026-07-01,8,1,Mac Management,18,5.949,107.08,USD
2026-07-01,8,2,Windows 365 License,216,72.5052,15661.12,USD
2026-07-01,8,2,Cloud PC Compute,216,18.5285,4002.15,USD
2026-07-01,8,2,Cloud PC Storage,216,6.8469,1478.93,USD
2026-07-01,8,2,NAT Gateway,4910,0.041,201.36,USD
2026-07-01,8,2,Monitoring / Exoprise,216,2.191,473.26,USD
2026-07-01,8,2,Mac Management,23,5.7825,133.0,USD
2026-07-01,8,3,Windows 365 License,187,75.1699,14056.77,USD
2026-07-01,8,3,Cloud PC Compute,187,18.4048,3441.69,USD
2026-07-01,8,3,Cloud PC Storage,187,7.3406,1372.69,USD
2026-07-01,8,3,NAT Gateway,2469,0.041,101.26,USD
2026-07-01,8,3,Monitoring / Exoprise,187,2.2577,422.19,USD
2026-07-01,8,3,Mac Management,24,6.0469,145.13,USD
2026-07-01,8,4,Windows 365 License,212,68.2164,14461.89,USD
2026-07-01,8,4,Cloud PC Compute,212,18.7469,3974.34,USD
2026-07-01,8,4,Cloud PC Storage,212,7.5362,1597.67,USD
2026-07-01,8,4,NAT Gateway,6530,0.0408,266.29,USD
2026-07-01,8,4,Monitoring / Exoprise,212,2.2473,476.44,USD
2026-07-01,8,4,Mac Management,20,5.9603,119.21,USD
2026-07-01,8,5,Windows 365 License,189,73.9996,13985.92,USD
2026-07-01,8,5,Cloud PC Compute,189,20.8858,3947.41,USD
2026-07-01,8,5,Cloud PC Storage,189,8.2313,1555.72,USD
2026-07-01,8,5,NAT Gateway,4335,0.0457,198.03,USD
2026-07-01,8,5,Monitoring / Exoprise,189,2.2761,430.18,USD
2026-07-01,8,5,Mac Management,26,6.0131,156.34,USD
2026-07-01,8,6,Windows 365 License,175,75.2877,13175.35,USD
2026-07-01,8,6,Cloud PC Compute,175,19.3993,3394.87,USD
2026-07-01,8,6,Cloud PC Storage,175,7.1119,1244.58,USD
2026-07-01,8,6,NAT Gateway,6117,0.0474,290.18,USD
2026-07-01,8,6,Monitoring / Exoprise,175,2.1901,383.26,USD
2026-07-01,8,6,Mac Management,16,6.0297,96.47,USD
2026-07-01,9,1,Windows 365 License,194,71.7753,13924.4,USD
2026-07-01,9,1,Cloud PC Compute,194,19.9091,3862.37,USD
2026-07-01,9,1,Cloud PC Storage,194,7.2896,1414.18,USD
2026-07-01,9,1,NAT Gateway,5381,0.0498,267.87,USD
2026-07-01,9,1,Monitoring / Exoprise,194,2.337,453.37,USD
2026-07-01,9,1,Mac Management,23,6.207,142.76,USD
2026-07-01,9,2,Windows 365 License,200,74.7881,14957.62,USD
2026-07-01,9,2,Cloud PC Compute,200,19.3286,3865.72,USD
2026-07-01,9,2,Cloud PC Storage,200,7.149,1429.81,USD
2026-07-01,9,2,NAT Gateway,6277,0.0423,265.51,USD
2026-07-01,9,2,Monitoring / Exoprise,200,2.2292,445.83,USD
2026-07-01,9,2,Mac Management,20,6.1128,122.26,USD
2026-07-01,9,3,Windows 365 License,206,73.6998,15182.16,USD
2026-07-01,9,3,Cloud PC Compute,206,18.4195,3794.42,USD
2026-07-01,9,3,Cloud PC Storage,206,7.6974,1585.67,USD
2026-07-01,9,3,NAT Gateway,2262,0.0411,93.03,USD
2026-07-01,9,3,Monitoring / Exoprise,206,2.2722,468.08,USD
2026-07-01,9,3,Mac Management,19,6.1848,117.51,USD
2026-07-01,9,4,Windows 365 License,194,75.6727,14680.49,USD
2026-07-01,9,4,Cloud PC Compute,194,18.3308,3556.17,USD
2026-07-01,9,4,Cloud PC Storage,194,7.3672,1429.23,USD
2026-07-01,9,4,NAT Gateway,2433,0.0421,102.5,USD
2026-07-01,9,4,Monitoring / Exoprise,194,2.1643,419.87,USD
2026-07-01,9,4,Mac Management,20,6.0285,120.57,USD
2026-07-01,9,5,Windows 365 License,201,69.9949,14068.98,USD
2026-07-01,9,5,Cloud PC Compute,201,18.1665,3651.46,USD
